Hp,Ep,Length,Hydrophobic residue%,miuH,H,Normalized Hydrophobic Moment,Normalized Hydrophobicity,Net Charge,Isoelectric Point,Penetration Depth,Tilt Angle,Disordered Conformation Propensity,Linear Moment,Propensity to in vitro Aggregation,Angle Subtended by the Hydrophobic Residues,Amphiphilicity Index,Propensity to PPII coil,Boman Index,PP1,PP2,PP3,KF1,KF2,KF3,KF4,KF5,KF6,KF7,KF8,KF9,KF10,Z1,Z2,Z3,Z4,Z5,F1,F2,F3,F4,F5,F6,T1,T2,T3,T4,T5,VHSE1,VHSE2,VHSE3,VHSE4,VHSE5,VHSE6,VHSE7,VHSE8,ProtFP1,ProtFP2,ProtFP3,ProtFP4,ProtFP5,ProtFP6,ProtFP7,ProtFP8,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,BLOSUM1,BLOSUM2,BLOSUM3,BLOSUM4,BLOSUM5,BLOSUM6,BLOSUM7,BLOSUM8,BLOSUM9,BLOSUM10,MSWHIM1,MSWHIM2,MSWHIM3,Tiny_Mole.,Small_Mole.,Aliphatic_Mole.,Aromatic_Mole.,NonPolar_Mole.,Polar_Mole.,Charged_Mole.,Basic_Mole.,Acidic_Mole.,Anti_Sa,Label
0.692,0.231,13,0.538,0.732064714,0.200769231,3.728461538,-0.009230769,0.05,0.167692308,-0.338461538,0.376153846,0.310769231,0.424615385,-0.224615385,-0.488461538,0.352307692,0.027692308,3.728461538,-0.009230769,0.05,0.167692308,-0.338461538,0.376153846,0.310769231,0.424615385,-0.224615385,-0.488461538,0.352307692,0.027692308,0.364615385,0.061538462,0.146923077,0.507692308,-1.308461538,0.283076923,0.204615385,-0.349692308,0.448538462,0.361076923,0.311615385,-0.045769231,0.756538462,-2.674615385,1.105384615,-0.475384615,0.100769231,0.188461538,-0.175384615,0.435384615,0.457692308,-0.014615385,0.507692308,0.211538462,0.336153846,0.095384615,0.145384615,1.883076923,-0.436923077,0.823846154,0.044615385,0.37,0.075384615,0.426153846,-0.545230769,-0.012923077,0.036769231,-0.063615385,-0.301384615,0.334538462,0.302,0.351846154,0.060769231,-0.101538462,-0.545384615,-0.173076923,0.227692308,0.175384615,0.073076923,0.157692308,0.133846154,-0.332307692,-0.240769231,0.400769231,0.05,7.692,23.077,30.769,15.385,46.154,53.846,46.154,38.462,7.692,67.1624,2
0.462,0.385,13,0.538,0.790090179,0.201538462,3.579230769,-0.016153846,0.009230769,0.198461538,-0.378461538,0.288461538,0.476153846,0.475384615,-0.283076923,-0.423846154,0.236923077,-0.017692308,3.579230769,-0.016153846,0.009230769,0.198461538,-0.378461538,0.288461538,0.476153846,0.475384615,-0.283076923,-0.423846154,0.236923077,-0.017692308,0.283846154,-0.041538462,0.172307692,0.225384615,-1.521538462,0.176923077,0.272307692,-0.328384615,0.467230769,0.320538462,0.370076923,-0.061769231,0.790538462,-3.039230769,1.156153846,-0.438461538,0.306153846,0.206153846,-0.194615385,0.377692308,0.406923077,-0.140769231,0.511538462,0.066153846,0.426153846,0.100769231,0.131538462,1.682307692,-0.696923077,0.993846154,0.056153846,0.390769231,0.293846154,0.274615385,-0.604153846,-0.092461538,-0.073153846,-0.054153846,-0.260230769,0.374615385,0.318769231,0.271692308,0.073076923,-0.266153846,-0.58,-0.191538462,0.223846154,0.174615385,0.064615385,0.165384615,0.083846154,-0.216923077,-0.369230769,0.399230769,0.056923077,7.692,23.077,38.462,7.692,46.154,53.846,46.154,38.462,7.692,65.8016,2
0.077,0.615,13,0.538,0.771881169,0.208461538,3.728461538,-0.012307692,0.043846154,0.172307692,-0.314615385,0.363846154,0.466923077,0.45,-0.223846154,-0.328461538,0.214615385,0.125384615,3.728461538,-0.012307692,0.043846154,0.172307692,-0.314615385,0.363846154,0.466923077,0.45,-0.223846154,-0.328461538,0.214615385,0.125384615,0.380769231,-0.146923077,0.176923077,0.474615385,-1.325384615,0.273846154,0.16,-0.324769231,0.403,0.369230769,0.221615385,-0.102076923,0.800230769,-2.664615385,1.062307692,-0.449230769,0.096923077,0.170769231,-0.182307692,0.419230769,0.453076923,-0.091538462,0.513846154,0.193076923,0.317692308,0.133076923,0.208461538,1.852307692,-0.496923077,0.859230769,0.149230769,0.293846154,0.230769231,0.394615385,-0.542076923,-0.061461538,0.007,-0.066538462,-0.284230769,0.339615385,0.308923077,0.303,0.056923077,-0.122307692,-0.536153846,-0.130769231,0.179230769,0.170769231,0.054615385,0.161538462,0.150769231,-0.314615385,-0.253846154,0.409230769,0.043076923,7.692,23.077,30.769,15.385,46.154,53.846,46.154,38.462,7.692,67.1624,2
0.231,0.692,13,0.462,0.74044104,0.176923077,3.795384615,-0.003076923,0.031538462,0.181538462,-0.106153846,0.353846154,0.367692308,0.433076923,-0.145384615,-0.436923077,0.469230769,0.215384615,3.795384615,-0.003076923,0.031538462,0.181538462,-0.106153846,0.353846154,0.367692308,0.433076923,-0.145384615,-0.436923077,0.469230769,0.215384615,0.220769231,0.133846154,0.286153846,0.373846154,-1.326923077,0.230769231,0.075384615,-0.381384615,0.214692308,0.311307692,0.299461538,-0.136384615,0.714538462,-2.79,1.137692308,-0.533076923,0.078461538,0.264615385,-0.202307692,0.403076923,0.359230769,0.231538462,0.465384615,0.190769231,0.463076923,0.029230769,-0.285384615,1.592307692,0.048461538,0.589230769,0.050769231,0.512307692,0.206923077,0.343076923,-0.567692308,0.046538462,0.070846154,-0.037769231,-0.321923077,0.250846154,0.293,0.451923077,0.12,-0.017692308,-0.453076923,-0.166153846,0.166923077,0.252307692,0.115384615,0.228461538,0.03,-0.339230769,-0.208461538,0.363846154,0.04,7.692,23.077,23.077,15.385,46.154,53.846,46.154,38.462,7.692,66.6012,2
0.077,0.385,13,0.462,0.738206445,0.173846154,4.129230769,0.096153846,0.045384615,0.187692308,-0.156153846,0.421538462,0.397692308,0.477692308,-0.169230769,-0.461538462,0.222307692,-0.054615385,4.129230769,0.096153846,0.045384615,0.187692308,-0.156153846,0.421538462,0.397692308,0.477692308,-0.169230769,-0.461538462,0.222307692,-0.054615385,0.273846154,0.080769231,0.312307692,0.603846154,-1.266153846,0.186923077,0.156153846,-0.403692308,0.320230769,0.355692308,0.249692308,-0.047923077,0.797461538,-2.546153846,1.180769231,-0.471538462,0.007692308,0.136153846,-0.238461538,0.454615385,0.479230769,0.024615385,0.481538462,0.302307692,0.259230769,0.140769231,-0.198461538,2.066923077,-0.324615385,0.778461538,0.150769231,0.21,0.190769231,0.401538462,-0.529153846,0.024,0.014461538,-0.085615385,-0.223692308,0.388076923,0.293,0.279461538,0.119230769,-0.065384615,-0.553846154,-0.148461538,0.224615385,0.202307692,0.023076923,0.1,0.076923077,-0.367692308,-0.246153846,0.432307692,0.020769231,7.692,23.077,23.077,15.385,38.462,61.538,46.154,38.462,7.692,67.8024,2
0.077,0.462,13,0.462,0.707586333,0.130769231,4.378461538,0.127692308,0.064615385,0.145384615,-0.130769231,0.499230769,0.376153846,0.507692308,-0.139230769,-0.4,0.360769231,0.128461538,4.378461538,0.127692308,0.064615385,0.145384615,-0.130769231,0.499230769,0.376153846,0.507692308,-0.139230769,-0.4,0.360769231,0.128461538,0.433076923,-0.034615385,0.363076923,0.810769231,-1.274615385,0.205384615,0.228461538,-0.443230769,0.313153846,0.405769231,0.174384615,-0.092076923,0.756153846,-2.329230769,1.281538462,-0.434615385,0.003846154,0.086153846,-0.263076923,0.520769231,0.533076923,0.109230769,0.463846154,0.346923077,0.364615385,0.070769231,-0.222307692,2.325384615,-0.262307692,0.682307692,0.169230769,0.238461538,0.260769231,0.202307692,-0.494153846,0.043538462,0.034923077,-0.098307692,-0.195384615,0.518615385,0.269461538,0.245153846,0.170769231,-0.013846154,-0.59,-0.095384615,0.218461538,0.224615385,0.02,0.117692308,-0.063076923,-0.368461538,-0.173846154,0.400769231,0.046923077,0,23.077,23.077,15.385,38.462,61.538,46.154,38.462,7.692,68.8836,2
0.692,0.385,13,0.462,0.728226799,0.16,4.293846154,0.124615385,0.085384615,0.114615385,-0.254615385,0.523076923,0.390769231,0.53,-0.068461538,-0.383076923,0.432307692,-0.020769231,4.293846154,0.124615385,0.085384615,0.114615385,-0.254615385,0.523076923,0.390769231,0.53,-0.068461538,-0.383076923,0.432307692,-0.020769231,0.346153846,-0.080769231,0.263076923,0.724615385,-1.465384615,0.190769231,0.155384615,-0.433307692,0.414692308,0.435307692,0.169923077,-0.053692308,0.833846154,-2.204615385,1.363076923,-0.502307692,-0.009230769,0.04,-0.260769231,0.53,0.575384615,0.068461538,0.513076923,0.313846154,0.293076923,0.100769231,-0.150769231,2.484615385,-0.336923077,0.733076923,0.143846154,0.330769231,0.176153846,0.400769231,-0.476769231,0.065461538,0.070153846,-0.089923077,-0.233769231,0.542461538,0.293461538,0.289307692,0.138461538,-0.007692308,-0.653076923,-0.228461538,0.247692308,0.154615385,-0.011538462,0.176923077,0.058461538,-0.306153846,-0.161538462,0.462307692,0.074615385,0,15.385,23.077,15.385,38.462,61.538,46.154,38.462,7.692,69.4444,2
0.077,0.615,13,0.462,0.747744799,0.186923077,4.226153846,0.116153846,0.1,0.172307692,-0.25,0.544615385,0.363846154,0.466923077,-0.029230769,-0.350769231,0.225384615,0.07,4.226153846,0.116153846,0.1,0.172307692,-0.25,0.544615385,0.363846154,0.466923077,-0.029230769,-0.350769231,0.225384615,0.07,0.435384615,0.223846154,0.318461538,0.836153846,-1.334615385,0.593846154,0.111538462,-0.386384615,0.420846154,0.436846154,0.096692308,-0.050538462,0.815692308,-2.051538462,1.13,-0.523076923,-0.118461538,-0.001538462,-0.22,0.501538462,0.59,0.070769231,0.545384615,0.38,0.38,0.182307692,0.166153846,2.427692308,-0.180769231,0.747692308,0.163846154,0.259230769,0.04,0.136923077,-0.443153846,0.075692308,0.091076923,-0.161615385,-0.222230769,0.527,0.373153846,0.257846154,0.11,0.088461538,-0.647692308,-0.053846154,0.236153846,0.1,0.073076923,0.155384615,0.014615385,-0.281538462,-0.12,0.436923077,0.037692308,0,15.385,23.077,23.077,38.462,61.538,53.846,46.154,7.692,69.8048,2
0.077,0.462,13,0.462,0.808372049,0.221538462,3.727692308,0.001538462,0.060769231,0.178461538,-0.105384615,0.396153846,0.348461538,0.404615385,-0.225384615,-0.372307692,0.487692308,0.25,3.727692308,0.001538462,0.060769231,0.178461538,-0.105384615,0.396153846,0.348461538,0.404615385,-0.225384615,-0.372307692,0.487692308,0.25,0.306923077,-0.053076923,0.186153846,0.443846154,-1.34,0.231538462,0.096923077,-0.161692308,0.214,0.371307692,0.277,-0.133846154,0.667538462,-2.665384615,1.188461538,-0.566153846,0.101538462,0.211538462,-0.163076923,0.463076923,0.395384615,0.24,0.471538462,0.174615385,0.469230769,0.021538462,-0.166923077,1.682307692,0.033076923,0.566923077,0.02,0.484615385,0.220769231,0.301538462,-0.540923077,0.037538462,0.069,-0.068538462,-0.309692308,0.348230769,0.283846154,0.417076923,0.094615385,-0.01,-0.463076923,-0.141538462,0.166923077,0.261538462,0.104615385,0.242307692,-0.006153846,-0.37,-0.201538462,0.366923077,0.065384615,7.692,15.385,23.077,15.385,46.154,53.846,46.154,38.462,7.692,67.1624,2
0.308,0.077,13,0.462,0.807276668,0.218461538,4.061538462,0.100769231,0.074615385,0.184615385,-0.155384615,0.463846154,0.378461538,0.449230769,-0.249230769,-0.396923077,0.240769231,-0.02,4.061538462,0.100769231,0.074615385,0.184615385,-0.155384615,0.463846154,0.378461538,0.449230769,-0.249230769,-0.396923077,0.240769231,-0.02,0.36,-0.106153846,0.212307692,0.673846154,-1.279230769,0.187692308,0.177692308,-0.184,0.319538462,0.415692308,0.227230769,-0.045384615,0.750461538,-2.421538462,1.231538462,-0.504615385,0.030769231,0.083076923,-0.199230769,0.514615385,0.515384615,0.033076923,0.487692308,0.286153846,0.265384615,0.133076923,-0.08,2.156923077,-0.34,0.756153846,0.12,0.182307692,0.204615385,0.36,-0.502384615,0.015,0.012615385,-0.116384615,-0.211461538,0.485461538,0.283846154,0.244615385,0.093846154,-0.057692308,-0.563846154,-0.123846154,0.224615385,0.211538462,0.012307692,0.113846154,0.040769231,-0.398461538,-0.239230769,0.435384615,0.046153846,7.692,15.385,23.077,15.385,38.462,61.538,46.154,38.462,7.692,68.3636,2
0.077,0.692,13,0.462,0.793036746,0.175384615,4.310769231,0.132307692,0.093846154,0.142307692,-0.13,0.541538462,0.356923077,0.479230769,-0.219230769,-0.335384615,0.379230769,0.163076923,4.310769231,0.132307692,0.093846154,0.142307692,-0.13,0.541538462,0.356923077,0.479230769,-0.219230769,-0.335384615,0.379230769,0.163076923,0.519230769,-0.221538462,0.263076923,0.880769231,-1.287692308,0.206153846,0.25,-0.223538462,0.312461538,0.465769231,0.151923077,-0.089538462,0.709153846,-2.204615385,1.332307692,-0.467692308,0.026923077,0.033076923,-0.223846154,0.580769231,0.569230769,0.117692308,0.47,0.330769231,0.370769231,0.063076923,-0.103846154,2.415384615,-0.277692308,0.66,0.138461538,0.210769231,0.274615385,0.160769231,-0.467384615,0.034538462,0.033076923,-0.129076923,-0.183153846,0.616,0.260307692,0.210307692,0.145384615,-0.006153846,-0.6,-0.070769231,0.218461538,0.233846154,0.009230769,0.131538462,-0.099230769,-0.399230769,-0.166923077,0.403846154,0.072307692,0,15.385,23.077,15.385,38.462,61.538,46.154,38.462,7.692,69.4448,2
0.077,0.385,13,0.462,0.80247496,0.204615385,4.226153846,0.129230769,0.114615385,0.111538462,-0.253846154,0.565384615,0.371538462,0.501538462,-0.148461538,-0.318461538,0.450769231,0.013846154,4.226153846,0.129230769,0.114615385,0.111538462,-0.253846154,0.565384615,0.371538462,0.501538462,-0.148461538,-0.318461538,0.450769231,0.013846154,0.432307692,-0.267692308,0.163076923,0.794615385,-1.478461538,0.191538462,0.176923077,-0.213615385,0.414,0.495307692,0.147461538,-0.051153846,0.786846154,-2.08,1.413846154,-0.535384615,0.013846154,-0.013076923,-0.221538462,0.59,0.611538462,0.076923077,0.519230769,0.297692308,0.299230769,0.093076923,-0.032307692,2.574615385,-0.352307692,0.710769231,0.113076923,0.303076923,0.19,0.359230769,-0.45,0.056461538,0.068307692,-0.120692308,-0.221538462,0.639846154,0.284307692,0.254461538,0.113076923,1.75E-17,-0.663076923,-0.203846154,0.247692308,0.163846154,-0.022307692,0.190769231,0.022307692,-0.336923077,-0.154615385,0.465384615,0.1,0,7.692,23.077,15.385,38.462,61.538,46.154,38.462,7.692,70.0056,2
0.769,0.385,13,0.462,0.812002356,0.231538462,4.158461538,0.120769231,0.129230769,0.169230769,-0.249230769,0.586923077,0.344615385,0.438461538,-0.109230769,-0.286153846,0.243846154,0.104615385,4.158461538,0.120769231,0.129230769,0.169230769,-0.249230769,0.586923077,0.344615385,0.438461538,-0.109230769,-0.286153846,0.243846154,0.104615385,0.521538462,0.036923077,0.218461538,0.906153846,-1.347692308,0.594615385,0.133076923,-0.166692308,0.420153846,0.496846154,0.074230769,-0.048,0.768692308,-1.926923077,1.180769231,-0.556153846,-0.095384615,-0.054615385,-0.180769231,0.561538462,0.626153846,0.079230769,0.551538462,0.363846154,0.386153846,0.174615385,0.284615385,2.517692308,-0.196153846,0.725384615,0.133076923,0.231538462,0.053846154,0.095384615,-0.416384615,0.066692308,0.089230769,-0.192384615,-0.21,0.624384615,0.364,0.223,0.084615385,0.096153846,-0.657692308,-0.029230769,0.236153846,0.109230769,0.062307692,0.169230769,-0.021538462,-0.312307692,-0.113076923,0.44,0.063076923,0,7.692,23.077,23.077,38.462,61.538,53.846,46.154,7.692,70.366,2
0.077,0.385,13,0.462,0.779867698,0.177692308,3.646153846,-0.01,-0.009230769,0.212307692,-0.146153846,0.266153846,0.533076923,0.483846154,-0.203846154,-0.372307692,0.353846154,0.17,3.646153846,-0.01,-0.009230769,0.212307692,-0.146153846,0.266153846,0.533076923,0.483846154,-0.203846154,-0.372307692,0.353846154,0.17,0.14,0.030769231,0.311538462,0.091538462,-1.54,0.124615385,0.143076923,-0.360076923,0.233384615,0.270769231,0.357923077,-0.152384615,0.748538462,-3.154615385,1.188461538,-0.496153846,0.283846154,0.282307692,-0.221538462,0.345384615,0.308461538,0.105384615,0.469230769,0.045384615,0.553076923,0.034615385,-0.299230769,1.391538462,-0.211538462,0.759230769,0.062307692,0.533076923,0.425384615,0.191538462,-0.626615385,-0.033,-0.039076923,-0.028307692,-0.280769231,0.290923077,0.309769231,0.371769231,0.132307692,-0.182307692,-0.487692308,-0.184615385,0.163076923,0.251538462,0.106923077,0.236153846,-0.02,-0.223846154,-0.336923077,0.362307692,0.046923077,7.692,23.077,30.769,7.692,46.154,53.846,46.154,38.462,7.692,65.2404,2
0.231,0.538,13,0.462,0.778592092,0.174615385,3.98,0.089230769,0.004615385,0.218461538,-0.196153846,0.333846154,0.563076923,0.528461538,-0.227692308,-0.396923077,0.106923077,-0.1,3.98,0.089230769,0.004615385,0.218461538,-0.196153846,0.333846154,0.563076923,0.528461538,-0.227692308,-0.396923077,0.106923077,-0.1,0.193076923,-0.022307692,0.337692308,0.321538462,-1.479230769,0.080769231,0.223846154,-0.382384615,0.338923077,0.315153846,0.308153846,-0.063923077,0.831461538,-2.910769231,1.231538462,-0.434615385,0.213076923,0.153846154,-0.257692308,0.396923077,0.428461538,-0.101538462,0.485384615,0.156923077,0.349230769,0.146153846,-0.212307692,1.866153846,-0.584615385,0.948461538,0.162307692,0.230769231,0.409230769,0.25,-0.588076923,-0.055538462,-0.095461538,-0.076153846,-0.182538462,0.428153846,0.309769231,0.199307692,0.131538462,-0.23,-0.588461538,-0.166923077,0.220769231,0.201538462,0.014615385,0.107692308,0.026923077,-0.252307692,-0.374615385,0.430769231,0.027692308,7.692,23.077,30.769,7.692,38.462,61.538,46.154,38.462,7.692,66.4416,2
0.077,0.077,13,0.462,0.76181499,0.131538462,4.229230769,0.120769231,0.023846154,0.176153846,-0.170769231,0.411538462,0.541538462,0.558461538,-0.197692308,-0.335384615,0.245384615,0.083076923,4.229230769,0.120769231,0.023846154,0.176153846,-0.170769231,0.411538462,0.541538462,0.558461538,-0.197692308,-0.335384615,0.245384615,0.083076923,0.352307692,-0.137692308,0.388461538,0.528461538,-1.487692308,0.099230769,0.296153846,-0.421923077,0.331846154,0.365230769,0.232846154,-0.108076923,0.790153846,-2.693846154,1.332307692,-0.397692308,0.209230769,0.103846154,-0.282307692,0.463076923,0.482307692,-0.016923077,0.467692308,0.201538462,0.454615385,0.076153846,-0.236153846,2.124615385,-0.522307692,0.852307692,0.180769231,0.259230769,0.479230769,0.050769231,-0.553076923,-0.036,-0.075,-0.088846154,-0.154230769,0.558692308,0.286230769,0.165,0.183076923,-0.178461538,-0.624615385,-0.113846154,0.214615385,0.223846154,0.011538462,0.125384615,-0.113076923,-0.253076923,-0.302307692,0.399230769,0.053846154,0,23.077,30.769,7.692,38.462,61.538,46.154,38.462,7.692,67.5228,2
0.308,0.308,13,0.462,0.772977394,0.160769231,4.144615385,0.117692308,0.044615385,0.145384615,-0.294615385,0.435384615,0.556153846,0.580769231,-0.126923077,-0.318461538,0.316923077,-0.066153846,4.144615385,0.117692308,0.044615385,0.145384615,-0.294615385,0.435384615,0.556153846,0.580769231,-0.126923077,-0.318461538,0.316923077,-0.066153846,0.265384615,-0.183846154,0.288461538,0.442307692,-1.678461538,0.084615385,0.223076923,-0.412,0.433384615,0.394769231,0.228384615,-0.069692308,0.867846154,-2.569230769,1.413846154,-0.465384615,0.196153846,0.057692308,-0.28,0.472307692,0.524615385,-0.057692308,0.516923077,0.168461538,0.383076923,0.106153846,-0.164615385,2.283846154,-0.596923077,0.903076923,0.155384615,0.351538462,0.394615385,0.249230769,-0.535692308,-0.014076923,-0.039769231,-0.080461538,-0.192615385,0.582538462,0.310230769,0.209153846,0.150769231,-0.172307692,-0.687692308,-0.246923077,0.243846154,0.153846154,-0.02,0.184615385,0.008461538,-0.190769231,-0.29,0.460769231,0.081538462,0,15.385,30.769,7.692,38.462,61.538,46.154,38.462,7.692,68.0836,2
0.538,0.462,13,0.462,0.784082479,0.187692308,4.076923077,0.109230769,0.059230769,0.203076923,-0.29,0.456923077,0.529230769,0.517692308,-0.087692308,-0.286153846,0.11,0.024615385,4.076923077,0.109230769,0.059230769,0.203076923,-0.29,0.456923077,0.529230769,0.517692308,-0.087692308,-0.286153846,0.11,0.024615385,0.354615385,0.120769231,0.343846154,0.553846154,-1.547692308,0.487692308,0.179230769,-0.365076923,0.439538462,0.396307692,0.155153846,-0.066538462,0.849692308,-2.416153846,1.180769231,-0.486153846,0.086923077,0.016153846,-0.239230769,0.443846154,0.539230769,-0.055384615,0.549230769,0.234615385,0.47,0.187692308,0.152307692,2.226923077,-0.440769231,0.917692308,0.175384615,0.28,0.258461538,-0.014615385,-0.502076923,-0.003846154,-0.018846154,-0.152153846,-0.181076923,0.567076923,0.389923077,0.177692308,0.122307692,-0.076153846,-0.682307692,-0.072307692,0.232307692,0.099230769,0.064615385,0.163076923,-0.035384615,-0.166153846,-0.248461538,0.435384615,0.044615385,0,15.385,30.769,15.385,38.462,61.538,53.846,46.154,7.692,68.444,2
0.5,0.429,14,0.5,0.854154716,0.312142857,2.292142857,-0.027857143,0.232857143,0.332857143,-0.318571429,0.72,0.050714286,0.315714286,0.181428571,-1.262857143,0.89,-0.070714286,2.292142857,-0.027857143,0.232857143,0.332857143,-0.318571429,0.72,0.050714286,0.315714286,0.181428571,-1.262857143,0.89,-0.070714286,0.230714286,0.587857143,-0.686428571,0.755,-1.632857143,0.690714286,0.132857143,-0.126428571,0.561142857,0.692428571,0.578142857,0.027428571,0.781142857,-1.925,1.303571429,-0.994285714,0.204285714,-0.165714286,0.021428571,0.678571429,0.750714286,0.267857143,0.943571429,0.115714286,0.532142857,-0.077857143,0.655,2.730714286,0.236428571,1.296428571,-0.760714286,0.715714286,0.071428571,0.382142857,-0.405142857,0.127714286,0.347928571,-0.118357143,-0.497071429,0.752928571,0.172,0.333928571,-0.164285714,0.035714286,-0.745714286,-0.297142857,0.397142857,0.168571429,0.215,0.111428571,0.019285714,-0.585714286,-0.247142857,0.441428571,0.251428571,0,0,28.571,21.429,50,50,50,50,0,1,1
0.643,0.5,14,0.5,0.856118061,0.315714286,3.769285714,0.004285714,0.340714286,0.307142857,-0.179285714,0.854285714,0.270714286,0.316428571,-0.226428571,-0.877142857,0.836428571,0.017857143,3.769285714,0.004285714,0.340714286,0.307142857,-0.179285714,0.854285714,0.270714286,0.316428571,-0.226428571,-0.877142857,0.836428571,0.017857143,0.422142857,0.537142857,-0.506428571,1.216428571,-1.595,0.852142857,-0.04,-0.1005,0.473785714,0.770642857,0.345857143,0.006714286,1.014571429,-1.174285714,1.437857143,-0.928571429,-0.104285714,-0.177142857,-0.01,0.824285714,0.870714286,0.380714286,0.932857143,0.347857143,0.384285714,0.052142857,1.040714286,3.117142857,0.495,1.038571429,-0.26,0.532857143,-0.014285714,0.415,-0.283928571,0.225928571,0.378071429,-0.134285714,-0.500214286,0.618857143,0.267285714,0.406,-0.197857143,0.202142857,-0.713571429,-0.206428571,0.421428571,0.179285714,0.27,0.115,0.024285714,-0.629285714,-0.098571429,0.477857143,0.295714286,0,0,21.429,28.571,50,50,50,50,0,1,1
0.071,0.643,14,0.5,0.860751148,0.321428571,4.438571429,0.015714286,0.372857143,0.310714286,-0.117142857,0.875,0.53,0.352142857,-0.457142857,-0.58,0.692142857,0.086428571,4.438571429,0.015714286,0.372857143,0.310714286,-0.117142857,0.875,0.53,0.352142857,-0.457142857,-0.58,0.692142857,0.086428571,0.487857143,0.367142857,-0.390714286,1.300714286,-1.682857143,0.879285714,-0.115714286,-0.066071429,0.417642857,0.794714286,0.215071429,-0.037214286,1.167357143,-0.963571429,1.508571429,-0.866428571,-0.165,-0.182857143,-0.037857143,0.862857143,0.905,0.342857143,0.932142857,0.387857143,0.343571429,0.137142857,1.256428571,3.202857143,0.475714286,1.005,0.044285714,0.415714286,0.116428571,0.346428571,-0.249214286,0.215571429,0.328285714,-0.139214286,-0.474714286,0.572785714,0.325928571,0.382142857,-0.210714286,0.199285714,-0.709285714,-0.15,0.409285714,0.182142857,0.285,0.122142857,0.011428571,-0.589285714,-0.09,0.499285714,0.317857143,0,0,21.429,28.571,50,50,50,50,0,1,1
0.28,0.16,25,0.44,0.154595087,0.1256,3.4424,-0.0492,-0.0628,0.3428,-0.2788,0.064,0.4044,0.4752,-0.4896,-0.2848,0.3416,0.072,3.4424,-0.0492,-0.0628,0.3428,-0.2788,0.064,0.4044,0.4752,-0.4896,-0.2848,0.3416,0.072,-0.1544,0.0116,0.5288,-0.156,-1.4064,0.3104,0.116,-0.3106,0.25988,0.10276,0.41716,-0.16888,0.67652,-3.6496,0.788,-0.3404,0.2804,0.6096,-0.2628,0.228,0.1064,0.1492,0.5492,-0.0964,0.6184,-0.0656,-0.542,0.7772,-0.0868,1.056,0.0068,0.81,0.2292,0.2564,-0.69068,-0.11452,-0.14084,-0.0354,-0.27056,-0.27748,0.4008,0.57576,0.1848,-0.1592,-0.2616,-0.278,0.3148,0.2384,0.2932,0.0692,0.2196,-0.0548,-0.3572,0.368,0.0188,28,32,36,8,52,48,40,36,4,384.0832,3
0.52,0.4,25,0.44,0.179945288,0.2032,3.4216,-0.0084,0.0076,0.3116,-0.2044,0.2148,0.4144,0.4232,-0.4988,-0.2308,0.3304,0.0592,3.4216,-0.0084,0.0076,0.3116,-0.2044,0.2148,0.4144,0.4232,-0.4988,-0.2308,0.3304,0.0592,-0.2548,0.0068,0.3448,0.0944,-1.4068,0.4536,0.0004,-0.28512,0.22404,0.22588,0.30728,-0.2038,0.68532,-3.056,0.7464,-0.3684,0.1604,0.4976,-0.2088,0.3548,0.232,0.216,0.5784,-0.0652,0.5636,-0.0804,-0.2448,1.1568,0.1092,0.8916,-0.0208,0.8092,0.294,0.2412,-0.59448,-0.08132,-0.10536,-0.0914,-0.24572,-0.1964,0.42988,0.53472,0.1184,-0.0312,-0.236,-0.3424,0.31,0.2404,0.2452,0.0552,0.1512,-0.048,-0.288,0.3992,0.0248,24,28,32,12,52,48,40,36,4,398.82112,3
0.48,0.04,25,0.44,0.521012044,0.188,3.4656,-0.0068,-0.0032,0.3276,-0.14,0.2024,0.4068,0.4116,-0.5356,-0.2396,0.2932,0.1368,3.4656,-0.0068,-0.0032,0.3276,-0.14,0.2024,0.4068,0.4116,-0.5356,-0.2396,0.2932,0.1368,-0.2096,0.0308,0.3968,0.1392,-1.3076,0.4612,0.0384,-0.29028,0.17124,0.21052,0.3096,-0.22376,0.64492,-3.1208,0.704,-0.3332,0.1672,0.5216,-0.21,0.35,0.21,0.2372,0.5528,-0.048,0.6008,-0.096,-0.282,1.074,0.148,0.8652,-0.0076,0.7612,0.338,0.138,-0.60352,-0.09272,-0.12368,-0.09576,-0.22576,-0.2088,0.4174,0.51176,0.1352,-0.0344,-0.2032,-0.2732,0.2948,0.2768,0.2616,0.0244,0.088,-0.0804,-0.2944,0.3672,0.0104,24,32,32,12,52,48,40,36,4,74.44248,2
